customer_id,age,annual_income,employment_length,state,credit_score
CUST008073,30,35057.0,4 years,TN,701
CUST008074,28,12000.0,< 1 year,mi,598
CUST008075,21,17061.0,< 1 year,MO,739
CUST008076,39,42724.0,10+ years,FL,671
CUST008077,37,72096.0,10+ years,OH,-1
CUST008078,51,58600.0,10+ years,MD,613
CUST008079,42,54299.0,10+ years,TN,682
CUST008080,54,96870.0,10+ years,MI,632
CUST008081,29,12000.0,2 years,MO,681
CUST008082,51,37984.0,10+ years,NC,709
CUST008083,31,25325.0,3 years,CA,573
CUST008084,47,51204.0,10+ years,PA,663
CUST008085,21,21518.0,< 1 year,PA,529
CUST008086,40,40137.0,10+ years,MD,739
CUST008087,21,12000.0,< 1 year,TN,9999
CUST008088,34,55210.0,3 years,IL,643
CUST008089,43,44590.0,,OH,688
CUST008090,31,54765.0,5 years,TN,684
CUST008091,25,14544.0,2 years,MO,609
CUST008092,48,86795.0,10+ years,VA,680
CUST008093,36,18013.0,3 years,NY,755
CUST008094,32,37983.0,4 years,VA,652
CUST008095,38,30424.0,10+ years,AZ,711
CUST008096,69,83133.0,10+ years,OH,598
CUST008097,51,46307.0,10+ years,IN,572
CUST008098,51,"$28,820",7 years,IN,713
CUST008099,43,39690.0,10+ years,TN,603
CUST008100,39,70542.0,9 years,,653
CUST008101,21,12000.0,< 1 year,OH,756
CUST008102,29,42227.0,1 years,FL,543
CUST008103,32,38285.0,6 years,MI,632
CUST008104,21,18180.0,< 1 year,Georgia,581
CUST008105,24,59250.0,1 years,GA,691
CUST008106,21,20282.0,< 1 year,OH,786
CUST008107,37,46742.0,7 years,IN,727
CUST008108,47,57485.0,10+ years,MI,687
CUST008109,51,84625.0,10+ years,IL,760
CUST008110,42,27721.0,7 years,in,731
CUST008111,26,,5 years,VA,649
CUST008112,21,47792.0,< 1 year,NC,694
CUST008113,21,30965.0,2 years,PA,666
CUST008114,22,35472.0,< 1 year,NC,723
CUST008115,27,28779.0,3 years,NC,621
CUST008116,36,45251.0,1 years,MD,999
CUST008117,25,36100.0,1 years,IL,619
CUST008118,42,36571.0,8 years,IN,667
CUST008119,35,64591.0,10+ years,MI,809
CUST008120,38,48762.0,9 years,nc,677
CUST008121,51,63124.0,10+ years,AZ,665
CUST008122,23,14400.0,< 1 year,MA,681
CUST008123,43,"$68,946",5 years,MA,567
CUST008124,37,43511.0,5 years,MA,704
CUST008125,33,31522.0,4 years,MI,642
CUST008126,48,41110.0,10+ years,MO,763
CUST008127,48,54977.0,10+ years,IN,729
CUST008128,26,13454.0,1 years,in,664
CUST008129,35,46987.0,7 years,NJ,690
CUST008130,41,60616.0,10+ years,IN,674
CUST008131,34,34705.0,8 years,OH,683
CUST008132,45,"$57,342",10+ years,NY,720
CUST008133,41,67302.0,8 years,IL,717
CUST008134,59,68007.0,10+ years,VA,648
CUST008135,21,23419.0,< 1 year,MI,617
CUST008136,36,43083.0,8 years,IN,669
CUST008137,27,25591.0,2 years,MI,640
CUST008138,45,48525.0,,wa,708
CUST008139,21,13469.0,< 1 year,MD,722
CUST008140,42,"$56,642",10+ years,WI,706
CUST008141,30,34727.0,4 years,IN,678
CUST008142,29,43582.0,9 years,WA,591
CUST008143,21,40326.0,1 years,nj,669
CUST008144,32,22440.0,7 years,NJ,667
CUST008145,51,48449.0,10+ years,AZ,573
CUST008146,37,54578.0,10+ years,WA,679
CUST008147,45,49984.0,10+ years,CA,609
CUST008148,57,69411.0,10+ years,IN,703
CUST008149,41,50254.0,,VA,771
CUST008150,31,22780.0,2 years,TX,709
CUST008151,43,58991.0,10+ years,GA,638
CUST008152,31,40734.0,6 years,ma,691
CUST008153,31,21873.0,6 years,WA,752
CUST008154,21,22522.0,< 1 year,TN,555
CUST008155,49,,6 years,AZ,559
CUST008156,33,50613.0,7 years,GA,745
CUST008157,40,65397.0,10+ years,MD,755
CUST008158,25,29675.0,< 1 year,VA,702
CUST008159,43,,10+ years,MI,641
CUST008160,28,44292.0,4 years,AZ,595
CUST008161,36,75971.0,8 years,FL,678
CUST008162,48,68169.0,8 years,az,725
CUST008163,47,,9 years,,731
CUST008164,37,50216.0,10+ years,nj,699
CUST008165,21,37004.0,< 1 year,MD,581
CUST008166,73,89095.0,10+ years,CA,762
CUST008167,58,89124.0,10+ years,VA,717
CUST008168,46,38015.0,10+ years,GA,737
CUST008169,28,27340.0,1 years,MI,669
CUST008170,36,49887.0,9 years,ny,708
CUST008171,31,47475.0,5 years,OH,659
CUST008172,53,55193.0,9 years,MA,653
CUST008173,41,42210.0,,IL,696
CUST008174,28,23401.0,3 years,NJ,606
CUST008175,32,27031.0,10+ years,OH,611
CUST008176,51,68785.0,10+ years,PA,524
CUST008177,57,67637.0,10+ years,WI,740
CUST008178,56,86459.0,10+ years,OH,714
CUST008179,47,39796.0,10+ years,NJ,677
CUST008180,34,38242.0,1 years,NY,725
CUST008181,21,36037.0,< 1 year,IN,705
CUST008182,41,54164.0,6 years,NJ,652
CUST008183,37,"$27,727",8 years,WA,666
CUST008184,39,63882.0,,AZ,690
CUST008185,38,46838.0,8 years,VA,813
CUST008186,22,54956.0,< 1 year,FL,619
CUST008187,44,50618.0,10+ years,,678
CUST008188,45,71170.0,10+ years,fl,571
CUST008189,46,49624.0,8 years,NC,663
CUST008190,49,55059.0,10+ years,NY,625
CUST008191,45,"$61,210",8 years,MI,636
CUST008192,33,"$13,867",6 years,NY,798
CUST008193,37,13914.0,5 years,NY,773
CUST008194,39,36445.0,10+ years,FL,566
CUST008195,39,27107.0,10+ years,nj,693
CUST008196,49,24766.0,7 years,MA,653
CUST008197,45,64938.0,10+ years,MD,723
CUST008198,62,62333.0,10+ years,MI,641
CUST008199,64,71445.0,10+ years,WI,662
CUST008200,38,47488.0,7 years,WI,601
CUST008201,21,32568.0,< 1 year,TN,679
CUST008202,52,66444.0,10+ years,GA,721
CUST008203,31,40031.0,,FL,702
CUST008204,28,40442.0,1 years,GA,764
CUST008205,33,31904.0,7 years,AZ,761
CUST008206,32,27510.0,7 years,NC,720
CUST008207,45,19045.0,10+ years,AZ,718
CUST008208,21,"$34,575",3 years,NC,708
CUST008209,25,19516.0,1 years,WI,676
CUST008210,42,79953.0,10+ years,IL,804
CUST008211,45,64868.0,10+ years,,737
CUST008212,45,68051.0,10+ years,CA,639
CUST008213,28,43986.0,3 years,TX,9999
CUST008214,26,38960.0,2 years,FL,639
CUST008215,31,44140.0,2 years,MO,679
CUST008216,40,56336.0,10+ years,TX,708
CUST008217,55,68424.0,8 years,va,668
CUST008218,21,"$15,753",< 1 year,PA,817
CUST008219,35,24120.0,4 years,CA,604
CUST008220,22,32543.0,< 1 year,TX,691
CUST008221,21,44373.0,< 1 year,OH,644
CUST008222,49,56719.0,10+ years,NC,680
CUST008223,44,54871.0,10+ years,WA,655
CUST008224,43,31637.0,7 years,TX,688
CUST008225,49,51790.0,10+ years,WI,675
CUST008226,32,19767.0,3 years,VA,633
CUST008227,32,20809.0,3 years,AZ,669
CUST008228,64,"$78,081",10+ years,VA,795
CUST008229,35,"$40,936",,IL,705
CUST008230,46,66815.0,10+ years,MD,619
CUST008231,38,"$56,893",10+ years,TX,766
CUST008232,21,12000.0,< 1 year,GA,702
CUST008233,21,12000.0,< 1 year,AZ,685
CUST008234,31,22773.0,1 years,CA,623
CUST008235,50,49141.0,,MI,575
CUST008236,47,"$64,481",10+ years,mi,-1
CUST008237,48,66586.0,10+ years,NJ,767
CUST008238,26,30301.0,2 years,IL,575
CUST008239,57,"$79,302",,OH,749
CUST008240,26,69434.0,< 1 year,MA,710
CUST008241,40,46023.0,7 years,MO,638
CUST008242,37,40703.0,2 years,NY,692
CUST008243,35,29190.0,10+ years,MA,701
CUST008244,54,69382.0,10+ years,AZ,647
CUST008245,29,51661.0,4 years,AZ,534
CUST008246,21,"$17,520",1 years,MA,667
CUST008247,38,"$39,533",9 years,WA,701
CUST008248,33,"$31,576",8 years,CA,685
CUST008249,75,72538.0,10+ years,,751
CUST008250,46,"$57,013",10+ years,MI,626
CUST008251,33,41949.0,3 years,ma,651
CUST008252,25,29180.0,2 years,Florida,688
CUST008253,21,,< 1 year,IL,670
CUST008254,25,35802.0,< 1 year,WI,754
CUST008255,39,29854.0,10+ years,,687
CUST008256,55,75285.0,10+ years,,655
CUST008257,51,55908.0,10+ years,WA,743
CUST008258,40,42867.0,10+ years,FL,619
CUST008259,34,37998.0,3 years,MI,672
CUST008260,41,44721.0,10+ years,MA,687
CUST008261,31,41049.0,1 years,FL,776
CUST008262,58,101131.0,10+ years,NC,713
CUST008263,35,36275.0,6 years,in,708
CUST008264,36,44336.0,2 years,MI,758
CUST008265,21,28515.0,< 1 year,NJ,725
CUST008266,35,34110.0,10+ years,fl,603
CUST008267,48,51378.0,10+ years,NJ,709
CUST008268,25,44703.0,1 years,NY,732
CUST008269,28,25746.0,2 years,OH,715
CUST008270,47,42879.0,10+ years,IL,727
CUST008271,21,,< 1 year,OH,671
CUST008272,50,"$41,722",10+ years,MI,790
CUST008273,31,50251.0,7 years,TN,747
CUST008274,33,"$36,379",4 years,MI,646
CUST008275,24,"$12,000",2 years,NY,716
CUST008276,42,,10+ years,FL,703
CUST008277,67,76815.0,10+ years,Ohio,710
CUST008278,47,31748.0,10+ years,TX,726
CUST008279,27,38618.0,2 years,nc,675
CUST008280,51,65907.0,10+ years,il,735
CUST008281,34,35375.0,6 years,MD,715
CUST008282,54,71701.0,10+ years,md,658
CUST008283,47,59261.0,,WA,712
CUST008284,21,44405.0,< 1 year,VA,672
CUST008285,25,13631.0,4 years,WI,631
CUST008286,49,54211.0,10+ years,TN,705
CUST008287,39,61617.0,,CA,736
CUST008288,25,"$37,920",4 years,IL,640
CUST008289,30,12000.0,4 years,MI,712
CUST008290,21,,< 1 year,,609
CUST008291,36,43011.0,4 years,NJ,647
CUST008292,64,101197.0,10+ years,WI,743
CUST008293,47,49724.0,10+ years,VA,754
CUST008294,64,"$86,334",10+ years,NJ,693
CUST008295,48,58639.0,10+ years,MA,710
CUST008296,50,68483.0,10+ years,GA,643
CUST008297,61,89061.0,10+ years,WI,587
CUST008298,42,64363.0,10+ years,,771
CUST008299,35,55435.0,10+ years,MI,713
CUST008300,50,50576.0,10+ years,IN,697
CUST008301,55,63532.0,,IL,745
CUST008302,32,"$45,978",5 years,AZ,636
CUST008303,29,41837.0,4 years,AZ,680
CUST008304,39,55521.0,9 years,NJ,610
CUST008305,47,29669.0,10+ years,MD,528
CUST008306,47,74156.0,10+ years,TX,632
CUST008307,21,12000.0,< 1 year,NC,657
CUST008308,60,60537.0,10+ years,AZ,662
CUST008309,30,38730.0,5 years,NJ,656
CUST008310,34,40159.0,1 years,mo,635
CUST008311,27,,3 years,CA,675
CUST008312,70,66238.0,10+ years,PA,719
CUST008313,40,42339.0,9 years,VA,750
CUST008314,27,12000.0,3 years,MI,762
CUST008315,48,59374.0,10+ years,TN,765
CUST008316,47,53079.0,10+ years,VA,658
CUST008317,35,23200.0,,IN,622
CUST008318,48,77038.0,10+ years,ca,774
CUST008319,28,49600.0,3 years,PA,726
CUST008320,32,39281.0,4 years,MI,680
CUST008321,21,42077.0,< 1 year,NC,735
CUST008322,22,"$24,813",< 1 year,NC,703
CUST008323,59,81306.0,10+ years,CA,999
CUST008324,57,81146.0,10+ years,CA,850
CUST008325,38,29371.0,6 years,TN,637
CUST008326,57,74687.0,10+ years,TX,673
CUST008327,36,45526.0,6 years,WI,753
CUST008328,35,26439.0,9 years,WA,735
CUST008329,38,"$26,238",7 years,TN,697
CUST008330,36,50468.0,7 years,IN,603
CUST008331,35,37571.0,5 years,TN,744
CUST008332,51,39027.0,10+ years,PA,707
CUST008333,39,55292.0,10+ years,IN,689
CUST008334,46,69023.0,,NY,666
CUST008335,50,42234.0,10+ years,MI,575
CUST008336,42,50177.0,,VA,630
CUST008337,26,53776.0,1 years,CA,630
CUST008338,21,12000.0,4 years,AZ,729
CUST008339,39,72208.0,10+ years,WA,617
CUST008340,35,,10+ years,MI,608
CUST008341,39,45547.0,10+ years,WI,656
CUST008342,37,23280.0,10+ years,AZ,630
CUST008343,69,62228.0,10+ years,GA,606
CUST008344,22,16361.0,< 1 year,WI,763
CUST008345,21,38285.0,5 years,NC,757
CUST008346,41,"$84,109",8 years,FL,666
CUST008347,33,78489.0,8 years,MA,598
CUST008348,41,47151.0,10+ years,PA,683
CUST008349,45,48454.0,6 years,NC,687
CUST008350,53,48636.0,10+ years,IN,797
CUST008351,21,41720.0,1 years,MA,734
CUST008352,31,26109.0,,MO,732
CUST008353,43,"$47,842",,MA,741
CUST008354,47,"$63,654",10+ years,VA,741
CUST008355,64,83370.0,10+ years,CA,622
CUST008356,49,49442.0,4 years,VA,690
CUST008357,37,42773.0,7 years,IL,673
CUST008358,27,23443.0,< 1 year,NY,698
CUST008359,31,24513.0,4 years,FL,750
CUST008360,30,20422.0,7 years,IN,727
CUST008361,45,"$31,726",9 years,IL,612
CUST008362,41,,9 years,IN,802
CUST008363,22,22590.0,4 years,NJ,744
CUST008364,32,21167.0,3 years,PA,683
CUST008365,48,38982.0,10+ years,NC,625
CUST008366,42,31547.0,,NJ,588
CUST008367,44,43418.0,10+ years,MI,745
CUST008368,42,67085.0,,tx,721
CUST008369,57,57981.0,10+ years,GA,668
CUST008370,40,56165.0,8 years,VA,642
CUST008371,33,62808.0,1 years,MA,622
CUST008372,27,34727.0,4 years,MO,711
CUST008373,40,36327.0,10+ years,VA,636
CUST008374,21,23658.0,< 1 year,FL,664
CUST008375,35,41150.0,7 years,IN,687
CUST008376,35,67714.0,8 years,AZ,602
CUST008377,21,12000.0,,MI,569
CUST008378,26,47734.0,4 years,IN,656
CUST008379,47,30054.0,10+ years,VA,596
CUST008380,40,59975.0,8 years,in,634
CUST008381,39,40460.0,10+ years,NJ,850
CUST008382,41,76388.0,10+ years,IN,752
CUST008383,39,"$56,705",10+ years,Illinois,649
CUST008384,52,70802.0,10+ years,MD,773
CUST008385,39,32473.0,3 years,MO,622
CUST008386,21,52079.0,< 1 year,MO,682
CUST008387,57,110426.0,10+ years,FL,634
CUST008388,42,80372.0,8 years,New York,587
CUST008389,30,20753.0,6 years,CA,713
CUST008390,22,23352.0,< 1 year,IL,686
CUST008391,42,32372.0,10+ years,,634
CUST008392,36,33857.0,10+ years,WA,747
CUST008393,56,71253.0,10+ years,ma,743
CUST008394,33,50345.0,9 years,NC,712
CUST008395,27,40196.0,5 years,WI,633
CUST008396,48,31588.0,10+ years,NY,668
CUST008397,49,58055.0,10+ years,MA,663
CUST008398,40,55564.0,6 years,TX,682
CUST008399,46,69230.0,10+ years,FL,631
CUST008400,37,50623.0,7 years,NC,726
CUST008401,40,55130.0,7 years,az,718
CUST008402,51,57428.0,8 years,MI,551
CUST008403,45,57878.0,10+ years,NY,793
CUST008404,35,"$80,569",,VA,596
CUST008405,54,82704.0,10+ years,NJ,661
CUST008406,21,30471.0,< 1 year,FL,662
CUST008407,62,85131.0,10+ years,MD,634
CUST008408,21,"$26,138",< 1 year,IL,680
CUST008409,30,36865.0,1 years,PA,636
CUST008410,37,58457.0,5 years,IN,613
CUST008411,36,34016.0,9 years,PA,672
CUST008412,50,57858.0,9 years,IN,712
CUST008413,25,12000.0,1 years,MI,699
CUST008414,41,60644.0,10+ years,MO,690
CUST008415,31,53044.0,,TN,733
CUST008416,41,58046.0,10+ years,MO,720
CUST008417,37,40686.0,10+ years,MA,784
CUST008418,39,45938.0,10+ years,ma,626
CUST008419,31,39204.0,5 years,NC,619
CUST008420,31,53423.0,4 years,AZ,729
CUST008421,41,64547.0,,TX,743
CUST008422,49,,10+ years,MD,716
CUST008423,30,22627.0,4 years,MA,737
CUST008424,27,38717.0,1 years,AZ,634
CUST008425,45,33723.0,7 years,WA,748
CUST008426,37,57980.0,10+ years,MI,704
CUST008427,47,"$52,070",10+ years,CA,727
CUST008428,27,42808.0,< 1 year,PA,741
CUST008429,21,25513.0,< 1 year,NY,572
CUST008430,31,35519.0,6 years,Texas,685
CUST008431,28,17094.0,1 years,MD,703
CUST008432,37,35988.0,10+ years,MA,697
CUST008433,30,34071.0,7 years,,778
CUST008434,46,,8 years,Illinois,672
CUST008435,34,51464.0,2 years,WI,675
CUST008436,39,36959.0,8 years,MA,679
CUST008437,39,46156.0,5 years,WA,650
CUST008438,40,70367.0,10+ years,NC,660
CUST008439,37,56523.0,9 years,nc,587
CUST008440,44,54173.0,10+ years,MD,590
CUST008441,28,12000.0,< 1 year,TN,795
CUST008442,54,43995.0,10+ years,AZ,651
CUST008443,35,51361.0,1 years,CA,733
CUST008444,22,"$37,297",< 1 year,NC,738
CUST008445,40,18624.0,10+ years,OH,703
CUST008446,27,42697.0,1 years,FL,453
CUST008447,45,45368.0,9 years,IL,667
CUST008448,64,70520.0,10+ years,CA,637
CUST008449,28,"$46,734",6 years,MI,597
CUST008450,41,59985.0,6 years,nj,640
CUST008451,21,23519.0,< 1 year,OH,624
CUST008452,43,"$61,723",8 years,MI,732
CUST008453,27,26747.0,5 years,VA,679
CUST008454,30,"$23,953",1 years,FL,743
CUST008455,24,47499.0,1 years,Florida,684
CUST008456,46,74887.0,10+ years,NY,589
CUST008457,50,50147.0,10+ years,MD,641
CUST008458,38,37393.0,7 years,WI,850
CUST008459,27,45570.0,1 years,IN,624
CUST008460,57,57798.0,10+ years,ma,702
CUST008461,28,45412.0,< 1 year,CA,753
CUST008462,21,"$12,000",< 1 year,TX,789
CUST008463,43,47100.0,9 years,GA,775
CUST008464,24,43279.0,3 years,va,631
CUST008465,49,44064.0,10+ years,FL,660
CUST008466,33,"$30,581",5 years,CA,640
CUST008467,45,59444.0,6 years,NY,701
CUST008468,54,37627.0,10+ years,MA,583
CUST008469,23,"$28,493",< 1 year,FL,672
CUST008470,31,54419.0,< 1 year,IN,707
CUST008471,37,57172.0,5 years,AZ,608
CUST008472,56,66256.0,10+ years,AZ,725
CUST008473,30,36109.0,1 years,FL,634
CUST008474,30,,< 1 year,nc,661
CUST008475,43,71959.0,10+ years,MI,712
CUST008476,31,35581.0,6 years,MI,653
CUST008477,39,37155.0,10+ years,FL,727
CUST008478,21,37859.0,3 years,VA,655
CUST008479,64,93558.0,10+ years,OH,658
CUST008480,21,45681.0,< 1 year,NC,815
CUST008481,34,49354.0,10+ years,VA,626
CUST008482,37,38858.0,4 years,MA,9999
CUST008483,60,46751.0,10+ years,GA,698
CUST008484,22,55274.0,1 years,VA,624
CUST008485,61,97042.0,10+ years,PA,615
CUST008486,47,44695.0,10+ years,NY,699
CUST008487,43,54260.0,10+ years,va,714
CUST008488,26,27688.0,1 years,AZ,649
CUST008489,44,"$53,593",5 years,MI,733
CUST008490,29,28594.0,< 1 year,WA,662
CUST008491,53,73773.0,10+ years,MA,717
CUST008492,26,13989.0,2 years,VA,658
CUST008493,36,37092.0,7 years,MD,653
CUST008494,31,50103.0,4 years,MD,622
CUST008495,26,12000.0,< 1 year,TX,569
CUST008496,46,59628.0,10+ years,GA,625
CUST008497,44,44383.0,5 years,AZ,684
CUST008498,52,86430.0,10+ years,AZ,579
CUST008499,21,"$29,936",< 1 year,AZ,-1
CUST008500,50,47994.0,10+ years,MI,657
CUST008501,68,103181.0,10+ years,PA,622
CUST008502,32,38527.0,5 years,GA,603
CUST008503,60,73769.0,10+ years,OH,651
CUST008504,34,53909.0,4 years,FL,695
CUST008505,21,15913.0,5 years,TX,766
CUST008506,34,62309.0,< 1 year,CA,725
CUST008507,50,68456.0,10+ years,WI,660
CUST008508,27,"$22,581",2 years,NY,676
CUST008509,30,29313.0,5 years,NJ,560
CUST008510,45,"$34,954",10+ years,IL,591
CUST008511,38,50016.0,10+ years,WA,602
CUST008512,45,"$51,133",7 years,OH,752
CUST008513,40,52491.0,10+ years,MI,664
CUST008514,43,"$25,874",10+ years,WA,691
CUST008515,32,30341.0,5 years,MO,635
CUST008516,40,33068.0,7 years,MA,685
CUST008517,26,38395.0,4 years,TN,660
CUST008518,53,54373.0,10+ years,MI,625
CUST008519,30,42855.0,1 years,TN,613
CUST008520,51,53004.0,10+ years,OH,734
CUST008521,35,"$66,191",,MA,740
CUST008522,40,"$48,574",10+ years,FL,666
CUST008523,32,"$51,938",2 years,MA,633
CUST008524,25,28100.0,4 years,in,683
CUST008525,21,38843.0,< 1 year,VA,602
CUST008526,25,18205.0,< 1 year,OH,691
CUST008527,34,39970.0,4 years,MO,651
CUST008528,40,40824.0,4 years,IN,641
CUST008529,50,87829.0,10+ years,NJ,664
CUST008530,32,20371.0,6 years,CA,639
CUST008531,27,63254.0,3 years,NC,744
CUST008532,21,,< 1 year,ga,567
CUST008533,43,62440.0,8 years,IN,681
CUST008534,54,55272.0,10+ years,TN,647
CUST008535,53,67223.0,10+ years,WA,738
CUST008536,46,52437.0,10+ years,IL,620
CUST008537,45,41343.0,6 years,pa,712
CUST008538,58,70616.0,9 years,MA,604
CUST008539,41,42743.0,5 years,IN,701
CUST008540,45,62371.0,10+ years,WA,626
CUST008541,34,25518.0,,WA,639
CUST008542,21,32087.0,< 1 year,IN,711
CUST008543,29,47562.0,6 years,IN,717
CUST008544,37,42576.0,10+ years,NJ,678
CUST008545,38,25558.0,7 years,FL,712
CUST008546,61,98985.0,10+ years,IL,672
CUST008547,38,52405.0,4 years,Georgia,766
CUST008548,52,51384.0,10+ years,Ohio,767
CUST008549,32,45608.0,5 years,AZ,603
CUST008550,34,15465.0,1 years,WA,549
CUST008551,22,43846.0,< 1 year,Florida,727
CUST008552,29,66467.0,2 years,NY,657
CUST008553,44,64961.0,,GA,654
CUST008554,38,30354.0,3 years,MA,698
CUST008555,49,28764.0,10+ years,tn,706
CUST008556,40,68260.0,10+ years,CA,654
CUST008557,33,37188.0,,OH,635
CUST008558,63,69529.0,10+ years,OH,651
CUST008559,36,60475.0,10+ years,TX,649
CUST008560,51,"$52,144",10+ years,ma,805
CUST008561,33,50835.0,5 years,,589
CUST008562,46,"$55,356",10+ years,CA,739
CUST008563,49,"$62,304",10+ years,MI,808
CUST008564,40,72239.0,8 years,MI,670
CUST008565,21,17666.0,1 years,NY,672
CUST008566,38,36695.0,,IN,761
CUST008567,52,59166.0,10+ years,TX,763
CUST008568,44,34557.0,10+ years,FL,641
CUST008569,43,65446.0,9 years,ma,786
CUST008570,21,"$37,053",< 1 year,TX,592
CUST008571,29,34460.0,5 years,TX,649
CUST008572,42,36338.0,10+ years,AZ,724
CUST008573,42,12000.0,10+ years,WI,725
CUST008574,52,"$49,695",10+ years,MO,710
CUST008575,36,39533.0,,MD,593
CUST008576,42,21713.0,10+ years,OH,-1
CUST008577,38,82818.0,10+ years,,616
CUST008578,26,37233.0,< 1 year,IN,752
CUST008579,21,33166.0,< 1 year,TX,503
CUST008580,43,49150.0,8 years,VA,771
CUST008581,40,58863.0,10+ years,MA,674
CUST008582,30,31287.0,6 years,TN,624
CUST008583,21,22570.0,< 1 year,IL,721
CUST008584,45,74875.0,10+ years,AZ,640
CUST008585,34,57070.0,8 years,VA,706
CUST008586,44,52436.0,5 years,NJ,754
CUST008587,60,,10+ years,,744
CUST008588,21,23770.0,2 years,MO,649
CUST008589,29,27013.0,1 years,PA,631
CUST008590,35,43704.0,,az,660
CUST008591,55,70313.0,10+ years,WA,796
CUST008592,21,12000.0,< 1 year,MO,692
CUST008593,61,80312.0,10+ years,WI,660
CUST008594,39,78320.0,9 years,oh,732
CUST008595,36,57251.0,10+ years,MD,671
CUST008596,35,"$51,761",8 years,VA,648
CUST008597,32,45406.0,6 years,MD,699
CUST008598,50,44832.0,10+ years,MD,565
CUST008599,25,14853.0,2 years,PA,751
CUST008600,42,"$52,647",9 years,NC,768
CUST008601,33,32977.0,5 years,fl,575
CUST008602,28,12000.0,1 years,AZ,999
CUST008603,69,77341.0,10+ years,MI,693
CUST008604,43,"$58,160",10+ years,NC,719
CUST008605,45,62505.0,10+ years,FL,819
CUST008606,51,48509.0,10+ years,TN,850
CUST008607,21,"$24,311",< 1 year,OH,654
CUST008608,59,76822.0,10+ years,WA,719
CUST008609,21,12000.0,3 years,TX,749
CUST008610,28,21813.0,1 years,WI,670
CUST008611,32,"$38,002",8 years,OH,682
CUST008612,44,,8 years,GA,9999
CUST008613,40,42881.0,4 years,va,651
CUST008614,35,79237.0,6 years,ny,651
CUST008615,37,21592.0,,MA,632
CUST008616,26,52370.0,3 years,IN,622
CUST008617,21,30125.0,< 1 year,WI,663
CUST008618,46,36640.0,10+ years,FL,754
CUST008619,46,65179.0,10+ years,az,727
CUST008620,57,68843.0,10+ years,IL,697
CUST008621,28,51480.0,4 years,WI,711
CUST008622,46,"$64,907",10+ years,GA,642
CUST008623,34,43545.0,6 years,ny,704
CUST008624,52,,10+ years,FL,563
CUST008625,50,77334.0,10+ years,OH,652
CUST008626,40,41919.0,7 years,ca,669
CUST008627,33,18397.0,6 years,,-1
CUST008628,49,30162.0,10+ years,MA,663
CUST008629,45,"$35,260",10+ years,NJ,722
CUST008630,29,46644.0,1 years,GA,620
CUST008631,22,20752.0,< 1 year,mi,673
CUST008632,34,29020.0,9 years,CA,684
CUST008633,56,"$60,496",10+ years,MD,667
CUST008634,51,73442.0,7 years,TN,585
CUST008635,24,38100.0,1 years,GA,705
CUST008636,23,"$29,830",< 1 year,oh,0
CUST008637,53,54403.0,10+ years,MO,654
CUST008638,24,22742.0,< 1 year,PA,665
CUST008639,44,"$50,615",10+ years,WA,679
CUST008640,30,,1 years,MA,756
CUST008641,57,66542.0,10+ years,IL,746
CUST008642,28,19198.0,3 years,IL,610
CUST008643,51,66487.0,10+ years,PA,609
CUST008644,40,54973.0,9 years,MA,654
CUST008645,41,65758.0,10+ years,MO,615
CUST008646,21,28907.0,< 1 year,OH,657
CUST008647,21,28431.0,< 1 year,NC,618
CUST008648,35,29264.0,10+ years,OH,773
CUST008649,40,47087.0,9 years,MI,749
CUST008650,24,13262.0,1 years,IL,608
CUST008651,24,12000.0,3 years,WA,536
